,user_id_str,type
303,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
304,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
305,53541705,"['locality', 'political'] ['neighborhood', 'political']"
306,191738379,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
307,191738379,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
308,191738379,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
309,191738379,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
310,53893147,"['locality', 'political'] ['neighborhood', 'political']"
311,53893147,"['locality', 'political'] ['neighborhood', 'political']"
312,53893147,"['locality', 'political'] ['neighborhood', 'political']"
313,53893147,"['locality', 'political'] ['neighborhood', 'political']"
314,53893147,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
315,30035884,"['locality', 'political'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment']"
316,191738379,"['route'] ['casino', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
317,55498924,no coordinate
318,53893147,"['locality', 'political'] ['neighborhood', 'political']"
319,55498924,"['locality', 'political'] ['point_of_interest', 'establishment'] ['pharmacy', 'health', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
320,55498924,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
321,1651882188,"['locality', 'political'] ['neighborhood', 'political']"
322,53541705,"['locality', 'political'] ['neighborhood', 'political']"
323,191738379,"['locality', 'political'] ['neighborhood', 'political']"
324,55498924,no coordinate
325,160932283,Ferry
326,160932283,"['route'] ['locality', 'political']"
327,37575049,"['locality', 'political'] ['neighborhood', 'political']"
328,160932283,Centre
329,30035884,Tunnel
330,16094512,"['locality', 'political'] ['neighborhood', 'political']"
331,160932283,"['route'] ['locality', 'political']"
332,160932283,"['route'] ['locality', 'political']"
333,14397810,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
334,62536337,"['locality', 'political'] ['neighborhood', 'political']"
335,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
336,14397810,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
337,7376602,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
338,53541705,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
339,53541705,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['premise', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
340,53893147,"['locality', 'political'] ['neighborhood', 'political']"
341,62536337,"['route'] ['locality', 'political']"
342,55498924,no coordinate
343,55498924,no coordinate
344,55498924,no coordinate
345,55498924,no coordinate
346,55498924,no coordinate
347,62536337,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
348,55498924,no coordinate
349,62536337,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
350,160932283,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
351,148017981,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'food', 'point_of_interest', 'establishment']"
352,62536337,"['route'] ['locality', 'political']"
353,55498924,no coordinate
354,55498924,no coordinate
355,55498924,"['locality', 'political'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
356,55498924,no coordinate
357,883377606,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['store', 'food', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment']"
358,55498924,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
359,14397810,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
360,14397810,"['route'] ['pharmacy', 'health', 'store', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
361,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
362,53541705,"['locality', 'political'] ['neighborhood', 'political']"
363,14397810,"['locality', 'political'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
364,53541705,"['locality', 'political'] ['neighborhood', 'political']"
365,14397810,"['route'] ['locality', 'political']"
366,55498924,no coordinate
367,14282045,"['locality', 'political'] ['locality', 'political']"
368,14282045,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
369,160932283,Centre
370,30035884,Tunnel
371,37575049,"['locality', 'political'] ['neighborhood', 'political']"
372,30035884,"['route'] ['parking', 'point_of_interest', 'establishment'] ['locality', 'political']"
373,30035884,"['route'] ['transit_station', 'point_of_interest', 'establishment'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
374,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
375,53893147,"['route'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
376,53893147,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
377,7376602,Restaurant
378,30035884,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
379,160932283,"['route'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment']"
380,55498924,no coordinate
381,55498924,no coordinate
382,55498924,no coordinate
383,55498924,no coordinate
384,53541705,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
385,53541705,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
386,160932283,Ferry
387,30035884,Centre
388,62536337,"['route'] ['locality', 'political']"
389,62536337,"['route'] ['locality', 'political']"
390,7376602,"['locality', 'political'] ['neighborhood', 'political']"
391,14397810,"['route'] ['locality', 'political']"
392,30035884,Ferry
393,55498924,no coordinate
394,55498924,no coordinate
395,14282045,"['route'] ['locality', 'political']"
396,53541705,"['locality', 'political'] ['neighborhood', 'political']"
397,55498924,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
398,55498924,"['locality', 'political'] ['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
399,36204274,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
400,14397810,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
401,129446245,Stadium
402,14282045,"['locality', 'political'] ['neighborhood', 'political']"
403,14282045,"['locality', 'political'] ['neighborhood', 'political']"
404,37575049,"['locality', 'political'] ['neighborhood', 'political']"
405,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
406,160932283,Ferry
407,160932283,"['route'] ['locality', 'political']"
408,55498924,no coordinate
409,160932283,"['route'] ['locality', 'political']"
410,160932283,Centre
411,30035884,Tunnel
412,30035884,Tunnel
413,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
414,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
415,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
416,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
417,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
418,53893147,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['night_club', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
419,53541705,"['locality', 'political'] ['neighborhood', 'political']"
420,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
421,30035884,"['route'] ['parking', 'point_of_interest', 'establishment'] ['locality', 'political']"
422,7376602,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
423,160932283,"['route'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment'] ['shopping_mall', 'point_of_interest', 'establishment']"
424,16094512,"['locality', 'political'] ['neighborhood', 'political']"
425,14397810,"['route'] ['locality', 'political']"
426,53893147,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
